Checked,Index,Unique ID,Output Date/Time,Agency,Site Name,Page Name,URL,Page View URL,Last Two - Side by Side,Latest to Base - Side by Side,Date Found - Latest,Date Found - Base,Diff length,Diff hash,Who Found This?,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,Choose from drop down menu,,Leave blank (used on Patterns sheet),Further Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2980,02dcfc7d-5b54-470b-8236-8e05d13cc340,2017-02-07 00:32:05 -0500,OSHA,OSHA - osha.gov,Home | Occupational Safety and Health Administration,https://www.osha.gov/,https://versionista.com/74340/6227399/,https://versionista.com/74340/6227399/9762741:0/,https://versionista.com/74340/6227399/9762741:9497346/,2/5/2017 17:25:00,1/20/2017 0:45:00,,,Madelaine,,y,,,,,,,,,,y,,y,y,,,,,,,Removed content,Looks like site went down but is now back up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2986,0eac9655-2e71-49fa-8458-da225fcc5b8a,2017-02-07 00:32:10 -0500,OSHA,OSHA - osha.gov,OSHA's A-Z Index Page | Occupational Safety and Health Administration,https://www.osha.gov/html/a-z-index.html,https://versionista.com/74340/6227398/,https://versionista.com/74340/6227398/9762566:0/,https://versionista.com/74340/6227398/9762566:9497337/,2/5/2017 17:01:00,1/20/2017 0:44:00,,,Madelaine,,y,,y,,,,,,,,,y,y,y,y,,,,Accessibility (decrease) ,,Links removed from Website,3 program links removed -> still accessible?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2993,c6d76f3d-9c0e-47b9-883c-cc792a12071d,2017-02-07 00:32:15 -0500,OSHA,OSHA - osha.gov,OSHA's News Room Page | Occupational Safety and Health Administration,https://www.osha.gov/briefing.html,https://versionista.com/74340/6227390/,https://versionista.com/74340/6227390/9762325:0/,https://versionista.com/74340/6227390/9762325:9496555/,2/5/2017 16:23:00,1/19/2017 23:30:00,,,Madelaine,y,y,y,y,y,,,,,,,,y,y,y,y,,,,Accessibility (decrease) ,,Links and video content removed from website,Unclear if overhaul or selective removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1469,d2404ae4-bbc6-45cb-90d7-7bb97e02debc,2017-02-10 11:25:46 -0500,NOAA,NOAA - oar.noaa.gov - EoT Primer Seed,"NOAA/GLERL Great Lakes Coastal Forecasting System, GLCFS",https://www.glerl.noaa.gov//res/glcfs/,https://versionista.com/74276/6212179/,https://versionista.com/74276/6212179/9814623:0/,https://versionista.com/74276/6212179/9814623:9437219/,2/8/2017 21:05:00,1/17/2017 8:38:00,,,Abby,,y,,y,y,,,y,y,y,,,y,,y,,,,,Accessibility (decrease) ,,"removal of some file selection options, some links to reports and other info removed, some links and contact info/location removed from footer template, in addition to date change/updates",Unclear if this data is still available elsewhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1111,dcf99029-de63-4bbf-9c76-9168683b5dc6,2017-02-10 01:03:41 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-10-pacific-northwest,EPA in Alaska | About EPA | US EPA,https://www.epa.gov/aboutepa/epa-alaska,https://versionista.com/74001/6186045/,https://versionista.com/74001/6186045/9808930:0/,https://versionista.com/74001/6186045/9808930:9412901/,2/8/2017 12:55:00,1/16/2017 0:19:00,,,Sara,,,,y,,,,,,,,,y,,y,,,,Climate Change ,Accessibility (decrease) ,,"Links removed about Alaska program: related to climate, communities, hazardous waste, enforcement and compliance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,668227b4-0587-438c-b55b-09989694a611,2017-02-10 11:00:41 -0500,Data.gov,Data.gov,Open Government - Data.gov,https://www.data.gov/open-gov/,https://versionista.com/74487/6243159/,https://versionista.com/74487/6243159/9797524:0/,https://versionista.com/74487/6243159/9797524:9480200/,2/7/2017 22:13:00,1/19/2017 7:02:00,,,Madelaine,,y,,,,,,,,,,,,y,y,y,,,,,,"Changed/reduced data sources: see US cities and counties, international countries, and international regions",Keep watching for pattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,3440dfa3-93b2-4c52-98d3-b16d1fc4afef,2017-02-10 11:00:42 -0500,Data.gov,Data.gov,Federal Agency Participation - Data.gov,https://www.data.gov/metrics,https://versionista.com/74487/6243178/,https://versionista.com/74487/6243178/9781993:0/,https://versionista.com/74487/6243178/9781993:9481169/,2/7/2017 0:01:00,1/19/2017 7:54:00,,,Madelaine,y,y,,y,,y,,,,,,,y,y,y,y,,,,,,"Removal of agencies for data sets (Foreign Agriculture Service), reduction of data sets ",Keep watching for pattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1678,26581db8-ca24-40d3-8ee6-50ce14a04511,2017-02-10 01:13:36 -0500,USGS,USGS - usgs.gov,Science Explorer,https://www.usgs.gov/science/science-explorer?lq=climatology,https://versionista.com/72897/6129454/,https://versionista.com/72897/6129454/9826824:0/,https://versionista.com/72897/6129454/9826824:9285462/,2/9/2017 11:57:00,1/6/2017 20:59:00,,,Ed,,,,,,y,,,,,,,y,,,y,,,Climate Change ,Accessibility (decrease) ,,Climatology term removed from search at time of update,Check current status and other keywords; figure out if reports gone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1688,c5571014-0918-4fe9-826c-c2ff2469a08a,2017-02-10 01:13:55 -0500,USGS,USGS - usgs.gov,Science Explorer,https://www.usgs.gov/science/science-explorer?lq=Plant+Communities&classification=News,https://versionista.com/72897/6133851/,https://versionista.com/72897/6133851/9810226:0/,https://versionista.com/72897/6133851/9810226:9299301/,2/8/2017 14:54:00,1/7/2017 21:24:00,,,Ed,,,,,,y,,,,,,,y,,,y,,,,,,Plant communities search reinstated,Looks like more articles were added (seems routine update),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,672,87fbe927-edc0-4b99-a586-5551b7791665,2017-02-10 00:56:29 -0500,EPA,EPA - epa.gov/aboutepa/about-epa-region-4-southeast,"Environmental Study in Eastern Heights, Grenada, MS | Grenada Manufacturing, LLC, Facility Cleanup and Environmental Study in Grenada, MS | US EPA",https://www.epa.gov/grenadacleanup/what-epa-doing-eastern-heights-grenada-ms,https://versionista.com/73995/6189423/,https://versionista.com/73995/6189423/9793527:0/,https://versionista.com/73995/6189423/9793527:9453941/,2/7/2017 16:36:00,1/17/2017 23:47:00,,,Ed,,y,,y,,,,,,,,,y,y,y,,,,,Accessibility (decrease) ,,"Grenada: links altered, reference to follow-up contamination study removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1029,a6d12cc2-03ef-4e52-88de-1e2a1fc68816,2017-02-14 01:10:10 -0500,NOAA,NOAA - oar.noaa.gov - EoT Primer Seed,WFIP2 Dalek 2 Data,https://esrl.noaa.gov/csd/groups/csd3/measurements/wfip2/dalek02/,https://versionista.com/74276/6211656/,https://versionista.com/74276/6211656/9876094:0/,https://versionista.com/74276/6211656/9876094:9436300/,2/12/2017 18:19:00,1/17/2017 7:58:00,,,Abby,,,,y,,,,,,,,y,y,,y,,,,,,,"Link in ""download data"" is dead, leads to nothing",Link is dead in previous version of page too,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1030,5ec6dd7a-648a-49ed-9bd8-6c8529d0aaf6,2017-02-14 01:10:10 -0500,NOAA,NOAA - oar.noaa.gov - EoT Primer Seed,WFIP2 Dalek 1 Data,https://esrl.noaa.gov/csd/groups/csd3/measurements/wfip2/dalek01/,https://versionista.com/74276/6211655/,https://versionista.com/74276/6211655/9865626:0/,https://versionista.com/74276/6211655/9865626:9436651/,2/11/2017 20:52:00,1/17/2017 8:13:00,,,Abby,,,,y,,,,,,,,y,y,,y,,,,,,,"Link in ""download data"" is dead, leads to nothing",Link is dead in previous version of page too,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,997,66dc37ce-f134-4c00-b8cc-61bb110a74f5,2017-02-14 01:09:43 -0500,NOAA,NOAA - oar.noaa.gov - EoT Primer Seed,Organization | National Oceanic and Atmospheric Administration,www.noaa.gov/about/organization,https://versionista.com/74276/6212307/,https://versionista.com/74276/6212307/9894362:0/,https://versionista.com/74276/6212307/9894362:9441295/,2/13/2017 23:36:00,1/17/2017 11:25:00,,,Abby,,,y,y,,,,,,,y,,y,,y,,,,,,,"banner removed was about 2016 being hottest year on record (updated with whale week stuff, so not sure if it's important?) -- two other pages also had this, so if it's important I'll add those in here",Looks like scrolling new update,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1063,a17fa75f-562a-4e72-9927-758928a66cda,2017-02-14 15:39:52 -0500,EPA,EPA - epa.gov/climate-research,"Models, Tools, and Databases for Climate Change Research | Climate Change Research | US EPA",https://www.epa.gov/climate-research/models-tools-and-databases-climate-change-research,https://versionista.com/74552/6269065/,https://versionista.com/74552/6269065/9874845:0/,https://versionista.com/74552/6269065/9874845:9596802/,2/12/2017 15:34:00,1/26/2017 3:15:00,,,Chris,,y,,y,,,,,,,,,y,,,,,,,Accessibility (decrease) ,,The Remote Sensing Information Gateway (RSIG) tool was removed. This tool helps access environmental data sets. ,Need to check whether gateway is accessible other way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1038,64531bae-6dc4-405d-8aaf-d7409e80ad22,2017-02-14 15:39:20 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-3-mid-atlantic,Chesapeake Bay Total Maximum Daily Load (TMDL) | US EPA,https://www.epa.gov/chesapeake-bay-tmdl,https://versionista.com/73994/6187676/,https://versionista.com/73994/6187676/9848249:0/,https://versionista.com/73994/6187676/9848249:9412337/,2/10/2017 16:22:00,1/15/2017 23:18:00,,,Madelaine,y,y,,,,y,,,,,,,y,y,y,,,,,,,"Content changes, language changes (milestones)",Seems like milestones were passed and new updates were posted?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1480,f88eb254-469d-493a-a48c-84ca71ba82af,2017-02-10 11:25:53 -0500,NOAA,NOAA - oar.noaa.gov - EoT Primer Seed,NOAA Hydrometeorology Testbed,https://hmt.noaa.gov/,https://versionista.com/74276/6212219/,https://versionista.com/74276/6212219/9781387:0/,https://versionista.com/74276/6212219/9781387:9438714/,2/6/2017 23:14:00,1/17/2017 9:40:00,,,Abby,,y,,y,y,,,,,,,,y,y,,,,,,,,"description of agency changed (focus from ""research"" to ""resilience""), though link leads to page with new description (but new page does not have link to longer description as old page does); facebook widget removed; link to parent agency removed",Also could be organizational restructuring (ESRL mention removed),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,561,97646c16-f1f8-47fd-9499-4fd87401c0e6,2017-02-06 22:49:02 -0500,Globalchange.gov,Globalchange.gov,Atmospheric Carbon Dioxide | GlobalChange.gov,www.globalchange.gov/browse/indicators/indicator-atmospheric-carbon-dioxide,https://versionista.com/74228/6238032/,https://versionista.com/74228/6238032/9741648:0/,https://versionista.com/74228/6238032/9741648:9477751/,2/4/2017 0:15:00,1/19/2017 4:52:00,,,Abby,,y,,y,y,,,,,,,y,y,y,,,,y,Climate Change ,Regulation,,removal of explicit reference to informing policy decisions; removal of some NOAA climate change links; removal of social media share widgets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,555,0025e401-95de-4c34-a1d3-f33316ef996f,2017-02-06 22:48:57 -0500,Globalchange.gov,Globalchange.gov,Global Surface Temperatures | GlobalChange.gov,www.globalchange.gov/browse/indicators/indicator-global-surface-temperatures,https://versionista.com/74228/6238039/,https://versionista.com/74228/6238039/9743265:0/,https://versionista.com/74228/6238039/9743265:9478539/,2/4/2017 2:38:00,1/19/2017 5:32:00,,,Abby,,y,,y,,,,,,,,y,,y,,,,y,Climate Change ,Regulation,,removal of reference to informing policy decisions; removal of some NOAA climate change links; removal of social media share widgets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1022,8a605ef9-36de-4c36-ad19-c458b4204073,2017-02-14 15:38:57 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-1-new-england,Water Quality Standards Regulations: Massachusetts | Water Quality Standards: Regulations and Resources | US EPA,https://www.epa.gov/wqs-tech/water-quality-standards-regulations-massachusetts,https://versionista.com/73991/6188165/,https://versionista.com/73991/6188165/9851730:0/,https://versionista.com/73991/6188165/9851730:9410767/,2/10/2017 21:20:00,1/15/2017 20:26:00,Turns out another version of the rule was lower down on the page,,Sara,,,,y,,,,,,,,,,,y,,,,Water Quality ,Regulation,,Link to fed regulation 40 CFR 131.41 (Beach Rule) removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,688,3aebadc4-6a24-4fd7-8c74-81ae839bbc7c,2017-02-17 17:21:26 -0500,GAO,GAO - Reducing Greenhouse Gas Emissions,U.S. GAO - Key Issues: Management of Federal Oil and Gas Resources - High Risk Issue,www.gao.gov/key_issues/oil_and_natural_gas/issue_summary,https://versionista.com/74490/6243518/,https://versionista.com/74490/6243518/9940032:0/,https://versionista.com/74490/6243518/9940032:9475657/,2/16/2017 12:23:00,1/19/2017 2:51:00,,,Abby,,y,,y,,,,,,,,y,y,y,y,,,y,Oil and Gas,Regulation,,"Language changes from explaining why oversight (for ""High Risk"" activities like federal oil/gas production) is important to VERY BUSINESS ORIENTED. Also removal of ENTIRE SECTION on dangers of shale/natural gas (including and ENTIRE SECTION on federal oversight and new safety regulations following Deepwater Horizon spill; addition of section on challenges with human capital/hiring. Some articles/reports seem to have been removed not in accordance with date, too",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1358,790f3e4f-b811-47a3-8d1e-19f438803e10,2017-02-17 16:05:54 -0500,EPA,EPA - yosemite.epa.gov,Committees and Membership | EPA Clean Air Scientific Advisory Committee (CASAC) | US EPA,https://yosemite.epa.gov/sab/sabproduct.nsf/WebCASAC/CommitteesandMembership?OpenDocument,https://versionista.com/74346/6228366/,https://versionista.com/74346/6228366/9938153:0/,https://versionista.com/74346/6228366/9938153:9471979/,2/16/2017 9:37:00,1/18/2017 22:32:00,,,Miranda,,y,,,,,,,,,,,y,y,,,,,Air Quality ,,,Removal of Air Monitoring and Methods Subcommittee from the Clean Air Scientific Advisory Committee (CASAC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1264,42a0566b-1b0c-4446-af53-8b22b3c202be,2017-02-17 16:04:31 -0500,EPA,EPA - epa.gov/saferchoice,Search Products that Meet the Safer Choice Standard | Safer Choice | US EPA,https://www.epa.gov/saferchoice/products,https://versionista.com/74416/6234966/,https://versionista.com/74416/6234966/9957356:0/,https://versionista.com/74416/6234966/9957356:9530132/,2/17/2017 10:33:00,1/21/2017 23:18:00,,,Lindsay,x,,,,x,,,,x,,,,,x,x,,,,,,,jquery module here was hundreds of lines long; I put it though a diff engine; several products were edited or deleted,"Unless specific reports draw interest, this might not be significant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,80c55fd3-13b5-4b1b-99aa-d21552f3177e,2017-02-17 17:10:07 -0500,Data.gov,Data.gov,Federal Agency Participation - Data.gov,https://www.data.gov/metrics,https://versionista.com/74487/6243178/,https://versionista.com/74487/6243178/9945259:0/,https://versionista.com/74487/6243178/9945259:9481169/,2/16/2017 19:19:00,1/19/2017 7:54:00,,,Madelaine,y,y,,y,,y,,,,,,,y,y,y,y,,,,,,"Massive removal of agencies for data sets, reduction of data sets ",Keep tracking for long-term understanding of trends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1266,1d399309-b574-47cf-b0ba-ca2201e78de6,2017-02-17 16:04:32 -0500,EPA,EPA - ofmpub.epa.gov,U.S. EPA Web Server,https://ofmpub.epa.gov/,https://versionista.com/74402/6233720/,https://versionista.com/74402/6233720/9937645:0/,https://versionista.com/74402/6233720/9937645:9515724/,2/16/2017 8:52:00,1/20/2017 23:22:00,,,Madelaine ,,y,,,,,,,,,,,,y,,,,,,,,Confusion - not sure what this number change means ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1368,c70d7714-62e4-44f2-abf3-2d3665e32456,2017-02-17 16:06:07 -0500,OSHA,OSHA - osha.gov,OSHA Videos | Occupational Safety and Health Administration,https://www.osha.gov/video/index.html,https://versionista.com/74340/6227420/,https://versionista.com/74340/6227420/9923465:0/,https://versionista.com/74340/6227420/9923465:9497693/,2/15/2017 13:58:00,1/20/2017 1:17:00,,,Madelaine,,y,y,y,,,,,,,,,y,y,y,y,,,,,,"Videos removed, links removed, language changed or removed (Reporting) ",Seems to be an update due to staff changes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1370,fb60100d-7a5f-4b4e-9797-5d3b7b4b6d82,2017-02-17 16:06:08 -0500,OSHA,OSHA - osha.gov,Safety and Health Topics | Healthcare | Occupational Safety and Health Administration,https://www.osha.gov/SLTC/healthcarefacilities/index.html,https://versionista.com/74340/6240118/,https://versionista.com/74340/6240118/9903841:0/,https://versionista.com/74340/6240118/9903841:9495984/,2/14/2017 11:16:00,1/19/2017 22:41:00,,,Madelaine,,y,,,,,,,,,,,y,y,y,,,,,Regulation,,"Major content change, softens language in terms of responsibilities of employers (present throughout the industry pages - see OSHA.gov spreadsheet tab for more details",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1482,43c6a30e-a4a2-4aac-af59-79061a276bd3,2017-02-17 16:08:18 -0500,USGS,USGS - usgs.gov,Mission Areas,https://www.usgs.gov/science/mission-areas,https://versionista.com/72897/6129453/,https://versionista.com/72897/6129453/9902953:0/,https://versionista.com/72897/6129453/9902953:9285681/,2/14/2017 9:54:00,1/6/2017 21:15:00,,,Miranda,,y,,,,,,,,,,,y,,,,y,,,Role of Science/Research,,Minor change in wording; slightly greater American-centric and human-centric emphasis,Also now mentions economy explicitly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,667,dfbb6801-10b1-4d5a-bed8-6564913ac1e4,2017-02-17 17:21:02 -0500,DOI,DOI - doi.gov,Fish and Wildlife Service Centralized Library,https://www.fws.gov/policy/,https://versionista.com/74535/6250866/,https://versionista.com/74535/6250866/9894181:0/,https://versionista.com/74535/6250866/9894181:9487813/,2/13/2017 23:18:00,1/19/2017 14:03:00,,,Miranda,,,,y,,,,,,,,,y,,,,,,,Accessibility (decrease) ,,"Removal of link to internal FWS forms — says that effective Jan 17, 2017, ""All FWS will be removed from the site""",Does link to new site for forms (that site is currently dead),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,920,5e5e6d66-585d-47b2-a3df-fe08201d3d37,2017-02-17 15:58:51 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-3-mid-atlantic,EPA in Delaware | US EPA,https://www.epa.gov/de,https://versionista.com/73994/6185622/,https://versionista.com/73994/6185622/9929882:0/,https://versionista.com/73994/6185622/9929882:9410213/,2/15/2017 23:19:00,1/15/2017 19:36:00,,,Sara,,,,y,,,,,,,,,y,,,,,,,,,"""Shorebird Vulnerable to Sea Level Rise"" link removed, replaced with caption of location",Unclear if this is rotating news or not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,922,05b84520-dee4-43be-aff4-d0198738f4b1,2017-02-17 15:58:52 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-3-mid-atlantic,Restricted Access | US EPA,https://www.epa.gov/wv/tentative-approval-and-opportunity-public-comment-and-public-hearing-public-water-system,https://versionista.com/73994/6187799/,https://versionista.com/73994/6187799/9913928:0/,https://versionista.com/73994/6187799/9913928:9412266/,2/15/2017 2:07:00,1/15/2017 23:12:00,,,Sara,,,,,,y,,,,,,,,,,y,,,Water Quality ,Accessibility (decrease) ,,West Virginia Public Water System Supervision Program page removed,Public comment period is still open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1245,2dadcf4a-db65-44ba-87d7-5a9602e48ab1,2017-02-21 00:24:47 -0500,EPA,EPA - yosemite.epa.gov,EPA Science Advisory Board (SAB) | US EPA,https://yosemite.epa.gov/sab/sabpeople.nsf/WebCommittees/BOARD,https://versionista.com/74346/6228370/,https://versionista.com/74346/6228370/10001302:0/,https://versionista.com/74346/6228370/10001302:9471938/,2/20/2017 8:18:00,1/18/2017 22:30:00,453,673807433,Miranda,,y,,y,,,,,,,,,y,,,,,,,Accessibility (decrease) ,,Removal of agency response related to effect of fracking on water resources,Seems to be a selective removal rather than a scrolling newsfeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1246,ca529d70-4892-4e71-9609-70e1c71dd23b,2017-02-21 00:24:44 -0500,EPA,EPA - yosemite.epa.gov,EPA Clean Air Scientific Advisory Committee (CASAC) | US EPA,https://yosemite.epa.gov/sab/sabpeople.nsf/WebCommittees/CASAC,https://versionista.com/74346/6228350/,https://versionista.com/74346/6228350/10002155:0/,https://versionista.com/74346/6228350/10002155:9453363/,2/20/2017 9:41:00,1/17/2017 23:10:00,475,4005149006,Miranda,,y,,y,,,,,,,,,y,,,,,,,,,Removal of agency response related to air quality standards,Only see an added change?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,EPA,EPA - epa.gov/energy,Energy Efficiency for Water Utilities | Sustainable Water Infrastructure | US EPA,https://www.epa.gov/sustainable-water-infrastructure/energy-efficiency-water-utilities,https://versionista.com/74005/6249585/,https://versionista.com/74005/6249585/9671845:0/,,Climate change --> climate challenges AND Impacts --> effects,,,,Katherine,,,,,,,,,,,,,,,,,,,Climate Change ,,,,Impacts to effects; climate change -> climate challenges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1358,790f3e4f-b811-47a3-8d1e-19f438803e10,2017-02-17 16:05:54 -0500,EPA,EPA - yosemite.epa.gov,Committees and Membership | EPA Clean Air Scientific Advisory Committee (CASAC) | US EPA,https://yosemite.epa.gov/sab/sabproduct.nsf/WebCASAC/CommitteesandMembership?OpenDocument,https://versionista.com/74346/6228366/,https://versionista.com/74346/6228366/9938153:0/,https://versionista.com/74346/6228366/9938153:9471979/,2/16/2017 9:37:00,1/18/2017 22:32:00,,,Miranda,,y,,,,,,,,,,,y,y,,,,,,,,Removal of Air Monitoring and Methods Subcommittee from the Clean Air Scientific Advisory Committee (CASAC),Same change as 2dadcf4a-db65-44ba-87d7-5a9602e48ab1 ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,662,d0f714f0-b6ae-40ba-9883-ba44459cfff9,2017-02-17 17:20:59 -0500,DOI,DOI - doi.gov,Fish and Wildlife Service - Native American Program,https://www.fws.gov/nativeamerican/,https://versionista.com/74535/6250844/,https://versionista.com/74535/6250844/9929781:0/,https://versionista.com/74535/6250844/9929781:9487750/,2/15/2017 23:10:00,1/19/2017 13:59:00,,,Miranda,,,,,,,y,,,,,,y,,,,,,,,,"Change in name of program (Program to Liaison); addition of ""Office of Self-Governance"" and change to Office of External Affairs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1368,c70d7714-62e4-44f2-abf3-2d3665e32456,2017-02-17 16:06:07 -0500,OSHA,OSHA - osha.gov,OSHA Videos | Occupational Safety and Health Administration,https://www.osha.gov/video/index.html,https://versionista.com/74340/6227420/,https://versionista.com/74340/6227420/9923465:0/,https://versionista.com/74340/6227420/9923465:9497693/,2/15/2017 13:58:00,1/20/2017 1:17:00,,,Madelaine,,y,y,y,,,,,,,,,y,y,y,y,,,,,,"Videos removed, links removed, language changed or removed (Reporting) ",Videos removed of former asst. sec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1370,fb60100d-7a5f-4b4e-9797-5d3b7b4b6d82,2017-02-17 16:06:08 -0500,OSHA,OSHA - osha.gov,Safety and Health Topics | Healthcare | Occupational Safety and Health Administration,https://www.osha.gov/SLTC/healthcarefacilities/index.html,https://versionista.com/74340/6240118/,https://versionista.com/74340/6240118/9903841:0/,https://versionista.com/74340/6240118/9903841:9495984/,2/14/2017 11:16:00,1/19/2017 22:41:00,,,Madelaine,,y,,,,,,,,,,,y,y,y,,,,,,,"Major content change, softens language in terms of responsibilities of employers (present throughout the industry pages - see OSHA.gov spreadsheet tab for more details",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1482,43c6a30e-a4a2-4aac-af59-79061a276bd3,2017-02-17 16:08:18 -0500,USGS,USGS - usgs.gov,Mission Areas,https://www.usgs.gov/science/mission-areas,https://versionista.com/72897/6129453/,https://versionista.com/72897/6129453/9902953:0/,https://versionista.com/72897/6129453/9902953:9285681/,2/14/2017 9:54:00,1/6/2017 21:15:00,,,Miranda,,y,,,,,,,,,,,y,,,,y,,,,,Minor change in wording; slightly greater American-centric and human-centric emphasis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,667,dfbb6801-10b1-4d5a-bed8-6564913ac1e4,2017-02-17 17:21:02 -0500,DOI,DOI - doi.gov,Fish and Wildlife Service Centralized Library,https://www.fws.gov/policy/,https://versionista.com/74535/6250866/,https://versionista.com/74535/6250866/9894181:0/,https://versionista.com/74535/6250866/9894181:9487813/,2/13/2017 23:18:00,1/19/2017 14:03:00,,,Miranda,,,,y,,,,,,,,,y,,,,,,,,,"Removal of link to internal FWS forms — says that effective Jan 17, 2017, ""All FWS will be removed from the site""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,920,5e5e6d66-585d-47b2-a3df-fe08201d3d37,2017-02-17 15:58:51 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-3-mid-atlantic,EPA in Delaware | US EPA,https://www.epa.gov/de,https://versionista.com/73994/6185622/,https://versionista.com/73994/6185622/9929882:0/,https://versionista.com/73994/6185622/9929882:9410213/,2/15/2017 23:19:00,1/15/2017 19:36:00,,,Sara,,,,y,,,,,,,,,y,,,,,,,,,"""Shorebird Vulnerable to Sea Level Rise"" link removed, replaced with caption of location",Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,922,05b84520-dee4-43be-aff4-d0198738f4b1,2017-02-17 15:58:52 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-3-mid-atlantic,Restricted Access | US EPA,https://www.epa.gov/wv/tentative-approval-and-opportunity-public-comment-and-public-hearing-public-water-system,https://versionista.com/73994/6187799/,https://versionista.com/73994/6187799/9913928:0/,https://versionista.com/73994/6187799/9913928:9412266/,2/15/2017 2:07:00,1/15/2017 23:12:00,,,Sara,,,,,,y,,,,,,,,,,y,,,,,,West Virginia Public Water System Supervision Program page removed,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1245,2dadcf4a-db65-44ba-87d7-5a9602e48ab1,2017-02-21 00:24:47 -0500,EPA,EPA - yosemite.epa.gov,EPA Science Advisory Board (SAB) | US EPA,https://yosemite.epa.gov/sab/sabpeople.nsf/WebCommittees/BOARD,https://versionista.com/74346/6228370/,https://versionista.com/74346/6228370/10001302:0/,https://versionista.com/74346/6228370/10001302:9471938/,2/20/2017 8:18:00,1/18/2017 22:30:00,453,673807433,Miranda,,y,,y,,,,,,,,,y,,,,,,,,,Removal of agency response related to effect of fracking on water resources,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
